E-MTAB-2983		ERR647951	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647951	factor	single cell identifier	2	
E-MTAB-2983		ERR647952	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647952	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647952	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647952	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647952	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647952	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647952	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647952	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647952	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647952	factor	single cell identifier	13	
E-MTAB-2983		ERR647953	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647953	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647953	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647953	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647953	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647953	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647953	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647953	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647953	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647953	factor	single cell identifier	28	
E-MTAB-2983		ERR647954	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647954	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647954	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647954	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647954	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647954	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647954	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647954	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647954	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647954	factor	single cell identifier	23	
E-MTAB-2983		ERR647955	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647955	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647955	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647955	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647955	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647955	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647955	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647955	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647955	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647955	factor	single cell identifier	19	
E-MTAB-2983		ERR647956	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647956	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647956	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647956	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647956	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647956	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647956	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647956	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647956	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647956	factor	single cell identifier	38	
E-MTAB-2983		ERR647957	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647957	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647957	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647957	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647957	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647957	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647957	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647957	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647957	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647957	factor	single cell identifier	12	
E-MTAB-2983		ERR647958	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647958	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647958	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647958	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647958	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647958	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647958	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647958	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647958	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647958	factor	single cell identifier	26	
E-MTAB-2983		ERR647959	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647959	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647959	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647959	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647959	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647959	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647959	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647959	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647959	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647959	factor	single cell identifier	37	
E-MTAB-2983		ERR647960	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647960	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647960	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647960	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647960	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647960	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647960	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647960	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647960	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647960	factor	single cell identifier	18	
E-MTAB-2983		ERR647961	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647961	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647961	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647961	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647961	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647961	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647961	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647961	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647961	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647961	factor	single cell identifier	29	
E-MTAB-2983		ERR647962	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647962	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647962	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647962	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647962	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647962	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647962	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647962	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647962	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647962	factor	single cell identifier	36	
E-MTAB-2983		ERR647963	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647963	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647963	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647963	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647963	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647963	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647963	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647963	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647963	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647963	factor	single cell identifier	9	
E-MTAB-2983		ERR647964	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647964	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647964	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647964	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647964	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647964	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647964	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647964	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647964	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647964	factor	single cell identifier	8	
E-MTAB-2983		ERR647965	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647965	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647965	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647965	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647965	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647965	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647965	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647965	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647965	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647965	factor	single cell identifier	34	
E-MTAB-2983		ERR647966	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647966	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647966	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647966	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647966	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647966	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647966	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647966	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647966	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647966	factor	single cell identifier	7	
E-MTAB-2983		ERR647967	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647967	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647967	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647967	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647967	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647967	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647967	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647967	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647967	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647967	factor	single cell identifier	22	
E-MTAB-2983		ERR647968	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647968	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647968	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647968	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647968	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647968	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647968	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647968	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647968	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647968	factor	single cell identifier	14	
E-MTAB-2983		ERR647969	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647969	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647969	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647969	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647969	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647969	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647969	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647969	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647969	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647969	factor	single cell identifier	6	
E-MTAB-2983		ERR647970	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647970	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647970	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647970	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647970	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647970	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647970	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647970	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647970	characteristic	single cell quality	OK	
E-MTAB-2983		ERR647970	factor	single cell identifier	21	
E-MTAB-2983		ERR647971	characteristic	biopsy site	ovarian cortex	http://purl.obolibrary.org/obo/UBERON_0013191
E-MTAB-2983		ERR647971	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-2983		ERR647971	characteristic	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
E-MTAB-2983		ERR647971	characteristic	individual	pooled cells from two individuals, 33 and 36 years old	
E-MTAB-2983		ERR647971	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-2983		ERR647971	characteristic	organism part	ovary	http://purl.obolibrary.org/obo/UBERON_0000992
E-MTAB-2983		ERR647971	characteristic	phenotype	DDX4 antibody-positive	
E-MTAB-2983		ERR647971	characteristic	sex	female	http://purl.obolibrary.org/obo/PATO_0000383
E-MTAB-2983		ERR647971	characteristic	single cell quality	OK	
